1	509. свеча (a candle)	96	0,27	2,93	268,00	4,19	1,92	1,04	4,05	31,60	2,00	5,00
2	510. свинья (a pig)	90	0,74	2,75	--	3,42	1,42	1,08	3,7	23,10	2,00	6,00
1	511. свисток (1) (a whistle)	99	0,08	2,97	153,00	3,32	1,95	1,11	4,65	5,00	2,00	7,00
1	512. свитер (a pullover)	98	0,16	2,88	546,00	4,63	1,78	1,10	4,52	15,00	2,00	6,00
2	513. свиток (1) (a scroll)	50	2,51	2,43	--	2,76	2,81	1,22	4,33	2,60	2,00	6,00
2	514. свиток (2) (a scroll)	65	1,96	2,67	--	2,7	3,15	1,3	4,35	2,60	2,00	6,00
2	515. священник (a priest)	46	2,25	3,14	--	3,26	2,64	1,34	3,89	39,70	3,00	8,00
2	516. сейф (a safe)	99	0,08	2,91	--	3,64	3,07	1,24	4,6	13,10	1,00	4,00
1	517. семья (a family)	94	0,43	3,04	404,00	4,71	1,64	1,54	3,37	276,60	2,00	5,00
1	518. сердце (a heart)	95	0,38	2,85	236,00	4,19	1,76	1,23	3,96	245,10	2,00	5,00
2	519. сигара (a cigar)	45	1,76	2,68	--	3,14	3,2	1,12	4,21	6,80	3,00	6,00
2	520. сигарета (a cigarette)	95	0,38	2,13	--	4,23	2,34	1,04	4,61	56,30	4,00	8,00
2	521. сирень (a lilac)	92	0,57	4,06	--	4,02	1,93	1,21	4,33	8,20	2,00	5,00
2	522. сказка (a fairy tale)	42	2,58	3,79	--	3,8	1,07	1,85	2,35	54,70	2,00	6,00
2	523. скакалка (a skipping-rope)	85	0,9	1,44	--	3,84	2,01	1,03	4,87	0,90	3,00	8,00
1	524. скалка (a rolling pin)	100	0,00	1,39	241,00	3,97	2,32	1,19	4,50	0,70	2,00	6,00
2	525. скамейка (a bench)	69	1,31	2,22	--	4,58	1,56	1,08	4,38	29,00	3,00	8,00
1	526. скворечник (a nesting box)	97	0,22	2,17	334,00	3,08	2,06	1,06	4,77	1,80	3,00	10,00
2	527. скейтборд (a skateboard)	76	0,97	2,9	--	3,28	3,85	1,32	4,86	0,00	2,00	9,00
1	528. скелет (a skeleton)	100	0,00	3,45	276,00	3,41	2,50	1,12	4,63	10,60	2,00	6,00
1	529. сковорода (1) (a frying pan)	73	1,10	2,23	263,00	4,80	1,83	1,04	4,59	5,80	4,00	9,00
1	530. скорпион (a scorpion)	94	0,38	3,43	299,00	3,08	2,94	1,34	4,48	4,70	3,00	8,00
1	531. скрепка (a paperclip)	97	0,22	1,74	211,00	4,69	2,57	1,13	4,80	2,30	2,00	7,00
1	532. скрипка (a violin)	89	0,73	3,01	311,00	3,43	2,38	1,16	4,79	18,40	2,00	7,00
2	533. скунс (a skunk)	64	1,73	3,69	--	2,37	3,51	1,92	4,15	0,50	1,00	5,00
1	534. словарь (a dictionary)	96	0,32	2,47	266,00	4,48	2,52	1,22	3,97	23,90	2,00	6,00
2	535. слон (an elephant)	98	0,16	3,19	--	3,54	1,21	1,03	4,16	23,80	1,00	4,00
1	536. смородина (currant)	57	1,90	3,83	463,00	4,00	1,81	1,19	4,33	5,00	4,00	9,00
1	537. снеговик (a snowman)	97	0,24	2,88	320,00	4,10	1,31	1,03	3,93	0,40	3,00	8,00
2	538. сноуборд (a snowboard)	76	1,36	2,83	--	2,99	4,19	1,38	4,49	1,00	2,00	8,00
2	539. собака (a dog)	53	1,23	3,11	--	4,47	1,03	1,09	3,62	132,20	3,00	6,00
1	540. сова (an owl)	73	0,96	3,25	465,00	3,89	1,67	1,15	4,20	8,50	2,00	4,00
1	541. сок (juice)	76	1,41	3,34	235,00	4,85	1,44	1,41	3,24	35,80	1,00	3,00
1	542. солдат (a soldier)	70	1,61	2,87	361,00	3,38	2,04	1,12	3,10	142,20	2,00	6,00
1	543. солнце (a sun)	89	0,64	2,23	357,00	4,73	1,18	1,04	3,20	165,20	2,00	5,00
1	544. солонка (a saltcellar)	76	1,52	3,06	301,00	4,42	2,26	1,33	3,58	1,00	3,00	7,00
2	545. сосиски (sausages)	83	1,08	1,91	--	4,41	1,74	1,05	4,1	7,50	3,00	7,00
1	546. спина (a back)	82	1,11	1,93	330,00	4,63	1,34	1,32	3,63	183,10	2,00	5,00
2	547. спичка (a match)	100	0	2,13	--	4,44	1,4	1,03	4,8	20,30	2,00	6,00
2	548. спортсмен (a sportsman)	84	0,85	2,51	--	3,81	2,04	1,47	3,63	25,40	2,00	8,00
1	549. стадион (a stadium)	98	0,16	4,02	627,00	3,72	2,37	1,32	4,15	17,60	3,00	7,00
1	550. стакан (1) (a glass)	92	0,60	2,47	282,00	4,55	1,38	1,07	4,73	72,80	2,00	6,00
2	551. стакан (2) (a plastic cup)	43	2,48	2,4	--	4,37	1,36	1,04	1,46	72,80	2,00	6,00
2	552. стакан (3) (a glass)	84	1,03	1,82	--	4,88	1,32	1,02	3,87	72,80	2,00	6,00
2	553. стакан (4) (a plastic cup)	72	1,24	1,94	--	4,31	1,33	1,01	2,18	72,80	2,00	6,00
2	554. старик (an old man)	33	2,24	3,14	--	3,98	1,81	1,2	3,28	151,00	2,00	6,00
1	555. статуя (a statue)	58	1,64	3,15	351,00	3,48	2,42	1,22	4,18	16,10	3,00	7,00
2	556. степлер (a stapler)	96	0,3	3,37	--	4,2	3,88	1,15	4,48	0,00	2,00	7,00
2	557. стол (a table)	95	0,29	1,86	--	4,84	1,05	1,03	4,44	402,50	1,00	4,00
1	558. страус (an ostrich)	98	0,16	3,02	368,00	3,47	2,26	1,29	4,27	3,10	2,00	6,00
1	559. стрекоза (a dragonfly)	100	0,00	3,90	681,00	3,82	1,77	1,10	3,86	4,10	3,00	8,00
1	560. стрела (an arrow)	99	0,08	2,29	183,00	3,47	1,83	1,07	4,84	20,70	2,00	6,00
1	561. стул (a chair)	100	0,00	2,47	340,00	4,91	1,17	1,06	4,61	87,60	1,00	4,00
2	562. сумка (a bag)	83	0,92	2,12	--	4,65	1,43	1,07	3,75	55,50	2,00	5,00
2	563. сундук (a chest)	82	0,91	2,95	--	2,75	1,81	1,09	3,68	12,50	2,00	6,00
1	564. сыр (cheese)	99	0,08	2,74	333,00	4,74	1,52	1,10	4,35	19,50	1,00	3,00
2	565. сыщик (a detective)	63	1,65	3,24	--	2,82	2,53	1,28	3,91	7,50	2,00	5,00
1	566. таблетка (a pill)	92	0,62	1,78	222,00	4,32	1,79	1,06	4,74	21,20	3,00	8,00
1	567. табурет (a stool)	72	1,10	2,44	435,00	4,46	1,68	1,05	4,66	7,30	3,00	7,00
1	568. таз (a washbasin)	70	1,60	1,94	219,00	3,98	1,57	1,13	3,20	13,40	1,00	3,00
1	569. танк (a tank)	99	0,08	3,49	515,00	3,37	1,91	1,24	4,37	52,60	1,00	4,00
1	570. тапочки (slippers)	48	1,31	2,53	413,00	4,79	1,40	1,09	4,27	9,40	3,00	7,00
1	571. таракан (a cockroach)	63	1,25	3,70	252,00	3,41	1,67	1,11	4,22	10,30	3,00	7,00
2	572. тарелка (a plate)	74	1,31	2,09	--	4,71	1,13	1,01	4,07	41,30	3,00	7,00
2	573. театр (a theatre)	27	2,78	3,95	--	4,05	2,16	1,56	3,33	305,30	2,00	5,00
2	574. телевизор (a TV set)	96	0,32	2,2	--	4,36	1,33	1,04	3,88	72,30	4,00	9,00
2	575. телега (a cart)	81	1,16	3,66	--	2,73	2,17	1,34	3,64	17,80	3,00	6,00
1	576. телескоп (a telescope)	93	0,56	3,46	340,00	2,94	2,90	1,33	3,70	3,80	3,00	8,00
1	577. телефон (a phone)	71	1,36	3,52	345,00	4,89	1,56	1,08	2,37	167,80	3,00	7,00
1	578. тельняшка (a striped vest)	75	1,69	2,88	697,00	3,70	2,69	1,39	4,02	3,20	3,00	8,00
1	579. терка (a grater)	100	0,00	2,47	314,00	4,74	2,16	1,18	4,80	1,70	2,00	5,00
1	580. термос (a thermos)	96	0,32	2,90	320,00	3,98	2,51	1,12	4,35	3,70	2,00	6,00
2	581. тигр (a tiger)	97	0,24	2,99	--	3,49	1,33	1,05	3,96	15,20	1,00	4,00
1	582. топор (an ax)	100	0,00	2,69	296,00	3,73	1,82	1,04	4,86	25,50	2,00	5,00
1	583. торт (a cake)	100	0,00	2,97	462,00	4,58	1,40	1,07	3,82	11,60	1,00	4,00
2	584. торшер (a floor lamp)	69	1,25	2,49	--	3,88	2,83	1,39	4,47	2,30	2,00	6,00
2	585. тостер (a toaster)	99	0,08	3,22	--	3,45	4,23	1,3	4,63	0,50	2,00	6,00
2	586. точилка (a pencil sharpener)	98	0,16	3,06	--	4,21	2,27	1,16	4,28	0,00	3,00	7,00
2	587. точка (a dot)	57	2,04	1,2	--	4,16	2,02	1,04	4,73	232,20	2,00	5,00
1	588. трамвай (a tram)	92	0,53	3,66	430,00	4,11	2,18	1,18	3,49	28,10	2,00	7,00
1	589. треугольник (a triangle)	100	0,00	1,10	226,00	4,57	2,02	1,02	4,75	14,50	4,00	10,00
1	590. троллейбус (a trolley bus)	96	0,27	3,53	494,00	4,36	2,29	1,16	4,52	14,20	3,00	9,00
1	591. трон (a throne)	96	0,27	3,40	557,00	3,11	2,15	1,25	3,95	8,70	1,00	4,00
2	592. трость (a walking-stick)	54	1,98	2,39	--	3,11	2,79	1,24	4,37	5,00	1,00	5,00
2	593. труба (a horn)	69	1,38	1,78	--	2,92	1,75	1,14	2,6	82,10	2,00	5,00
1	594. трубка (a pipe)	100	0,00	3,14	175,00	3,04	2,22	1,15	3,78	101,70	2,00	6,00
2	595. трубопровод (a tube)	45	1,66	2,85	--	3,04	3,25	1,6	3,78	12,50	4,00	11,00
1	596. труп (a corpse)	78	1,24	3,36	317,00	2,72	2,91	1,95	3,30	42,50	1,00	4,00
2	597. трусы (pants)	86	0,83	2,3	--	4,4	1,14	1,05	3,68	15,50	2,00	5,00
1	598. туфли (shoes)	91	0,64	2,41	378,00	4,71	1,57	1,10	3,92	23,20	2,00	5,00
1	599. тыква (a pumpkin)	99	0,08	2,00	378,00	3,94	2,03	1,07	4,61	5,00	2,00	5,00
1	600. тюлень (a seal)	83	1,07	2,59	331,00	3,14	2,57	1,56	4,33	2,60	2,00	5,00
2	601. тюрьма (a prison)	85	1,16	2,49	--	2,29	2,43	1,67	3,01	75,40	2,00	5,00
2	602. тяпка (a hoe)	42	2,9	2,82	--	2,33	2,47	1,42	3,73	0,50	2,00	5,00
2	603. уборщик (a male janitor)	35	2,33	3,9	--	3,47	2,71	1,55	2,93	1,20	3,00	7,00
2	604. уборщица (a female janitor)	35	2,33	3,9	--	3,47	2,4	1,39	2,5	8,20	4,00	8,00
1	605. удочка (a fishing rod)	98	0,16	2,35	223,00	3,45	1,97	1,15	4,56	8,80	3,00	6,00
2	606. узбек (an Uzbek)	31	3,57	3,01	--	3	3,35	2,26	3,4	4,20	2,00	5,00
1	607. украшения (jewellery)	51	2,68	3,73	433,00	3,91	1,98	1,77	3,42	19,60	5,00	10,00
1	608. улитка (a snail)	98	0,16	3,38	411,00	3,69	1,89	1,10	4,09	3,00	3,00	6,00
1	609. улица (a street)	62	1,65	3,46	591,00	4,87	1,33	1,61	3,72	337,80	3,00	5,00
1	610. унитаз (a toilet bowl)	87	0,71	2,54	221,00	4,81	1,86	1,06	4,67	8,70	3,00	6,00
1	611. усы (a moustache)	95	0,38	2,16	180,00	3,95	1,60	1,08	4,52	29,40	2,00	3,00
1	612. утка (a duck)	83	0,37	2,83	320,00	4,19	1,30	1,08	4,20	13,10	2,00	4,00
1	613. утюг (an iron)	100	0,00	3,14	291,00	4,60	1,68	1,06	4,39	8,70	2,00	4,00
1	614. ухо (an ear)	100	0,00	3,16	273,00	4,77	1,17	1,04	4,72	139,30	2,00	3,00
2	615. учитель (1) (a teacher)	43	2,21	2,98	--	4,11	1,85	1,41	2,97	113,80	3,00	6,00
2	616. учитель (2) (a teacher)	38	2,73	3,34	--	4,61	1,8	1,2	4,15	113,80	3,00	6,00
2	617. фартук (an apron)	94	0,43	2,85	--	3,86	1,98	1,09	4,34	6,10	2,00	6,00
1	618. фен (a hairdryer)	97	0,22	3,13	190,00	4,47	2,49	1,10	3,80	2,00	1,00	3,00
1	619. фея (1) (a fairy)	89	0,74	2,73	311,00	3,04	2,01	1,61	2,80	5,40	2,00	4,00
2	620. фея (2) (an elf)	44	2,12	3,72	--	2,54	1,98	1,47	3,05	5,40	2,00	4,00
1	621. фига (a fico)	60	1,47	2,74	218,00	3,62	2,44	1,48	4,08	6,90	2,00	4,00
1	622. флаг (a flag)	95	0,36	2,19	375,00	4,30	1,83	1,10	4,47	29,40	1,00	4,00
2	623. флешка (a flash drive)	88	0,78	2,42	--	4,78	4,76	1,17	4,8	0,00	2,00	6,00
2	624. фляга (a flask)	58	1,76	2,19	--	3	2,92	1,16	4,27	3,50	2,00	5,00
1	625. фонарик (a flashlight)	58	0,98	3,10	327,00	4,22	1,87	1,11	4,29	10,10	3,00	7,00
1	626. фонарь (a lantern)	98	0,16	2,89	274,00	4,40	1,85	1,18	3,33	32,90	2,00	5,00
1	627. фонтан (a fountain)	99	0,08	3,47	506,00	4,16	1,99	1,16	4,18	18,40	2,00	6,00
1	628. форточка (a vent pane)	98	0,16	2,81	537,00	4,55	1,84	1,17	4,62	10,00	3,00	8,00
1	629. фотоаппарат (1) (a camera)	97	0,24	3,71	405,00	4,40	2,07	1,17	4,02	8,50	5,00	10,00
1	630. фотоаппарат (2) (a camera)	99	0,08	3,94	370,00	4,47	2,11	1,12	4,32	8,50	5,00	10,00
1	631. фотография (a photograph)	39	2,20	2,47	29,30	4,34	1,77	1,19	3,47	97,20	5,00	11,00
2	632. футболка (a blouse)	29	2,88	1,67	--	4,49	2,16	1,03	3,47	4,40	3,00	8,00
1	633. халат (a bathrobe)	100	0,00	2,52	599,00	4,45	1,68	1,07	4,01	36,10	2,00	5,00
1	634. хвост (a tail)	95	0,40	2,00	197,00	4,23	1,24	1,19	3,49	55,40	1,00	5,00
1	635. хлеб (1) (bread)	88	0,67	2,61	310,00	4,71	1,12	1,03	3,81	107,40	1,00	4,00
1	636. хлеб (2) (bread)	54	2,63	1,92	363,00	4,11	1,13	1,00	3,00	107,40	1,00	4,00
1	637. хобот (a trunk)	97	0,19	3,18	268,00	2,61	1,84	1,09	3,91	3,40	2,00	5,00
1	638. холодильник (a refrigerator)	98	0,16	2,40	355,00	4,91	1,49	1,05	3,99	29,10	4,00	10,00
2	639. хомяк (a hamster)	57	2,28	3,5	--	3,11	2,07	1,15	3,5	1,10	2,00	5,00
1	640. цапля (a heron)	87	0,82	3,61	366,00	2,79	2,13	1,12	3,99	2,00	2,00	5,00
1	641. цветок (1) (a flower)	65	1,58	3,15	332,00	4,25	1,16	1,07	3,86	92,40	2,00	6,00
2	642. цветок (2) (a flower)	78	0,82	2,28	--	4,21	1,14	1,03	3,49	92,40	2,00	6,00
1	643. цепь (a chain)	95	0,35	2,22	194,00	4,24	2,06	1,18	4,68	51,50	1,00	3,00
1	644. церковь (a church)	61	1,39	3,23	454,00	3,78	2,16	1,20	4,03	178,60	2,00	6,00
1	645. цилиндр (a cylinder)	96	0,32	1,19	228,00	3,86	2,82	1,12	3,84	12,50	2,00	7,00
1	646. цыпленок (a chick)	70	0,94	2,68	316,00	3,54	1,39	1,10	4,42	6,80	3,00	8,00
1	647. чай (tea)	60	1,71	3,85	504,00	4,64	1,31	1,29	3,34	106,80	1,00	3,00
1	648. чайник (a tea-kettle)	76	1,01	2,96	387,00	4,91	1,42	1,03	2,61	21,50	2,00	6,00
1	649. часы (1) (a watch)	96	0,27	3,33	227,00	4,85	1,38	1,11	3,42	72,50	2,00	4,00
2	650. часы (2) (a clock)	95	0,35	2,61	--	4,83	1,4	1,11	3,54	72,50	2,00	4,00
2	651. чашка (a cup)	82	1,1	2,15	--	4,82	1,16	1,09	4,25	33,30	2,00	5,00
1	652. чемодан (a suitcase)	94	0,41	2,26	263,00	4,17	1,94	1,13	4,27	42,80	3,00	7,00
2	653. червь (a worm)	51	1,81	2,53	--	3,55	1,8	1,08	4,59	9,90	1,00	4,00
1	654. череп (a skull)	98	0,16	2,24	324,00	3,25	2,58	1,14	4,05	26,80	2,00	5,00
1	655. черепаха (a tortoise)	100	0,00	3,80	570,00	3,76	1,63	1,11	4,53	6,30	4,00	8,00
1	656. чертеж (a sketch)	92	0,62	3,47	311,00	3,20	3,20	1,60	3,81	17,00	2,00	6,00
2	657. чеснок (a garlic)	81	0,96	2,74	--	4,38	1,89	1,04	4,61	8,50	2,00	6,00
1	658. шампанское (champagne)	65	1,17	2,66	329,00	4,13	2,61	1,17	4,24	30,10	4,00	11,00
1	659. шапка (a ear-flapped hat)	70	1,09	2,69	350,00	4,26	1,17	1,18	3,29	40,60	2,00	5,00
1	660. шар (a sphere)	77	1,17	1,68	302,00	3,89	1,38	1,09	3,56	43,70	1,00	3,00
1	661. шарф (a scarf)	91	0,59	3,03	382,00	4,54	1,48	1,04	4,27	9,60	1,00	4,00
1	662. шахматы (chess)	98	0,14	3,47	432,00	3,85	2,17	1,05	4,56	19,00	3,00	7,00
1	663. шашки (draughts)	94	0,37	2,62	509,00	3,83	2,16	1,19	4,33	9,60	2,00	5,00
1	664. шашлык (a shashlik)	98	0,16	2,93	325,00	4,43	2,66	1,17	4,61	10,00	2,00	6,00
2	665. швабра (a mop)	84	1,11	3,61	--	3,82	2,06	1,13	2,54	3,40	2,00	6,00
1	666. шея (a neck)	76	1,60	1,42	232,00	4,63	1,39	1,17	4,34	85,30	2,00	4,00
2	667. шип (a thorn)	85	0,94	2,4	--	3,66	2,36	1,49	4,13	6,80	1,00	3,00
1	668. шишка (a strobile)	99	0,08	3,63	269,00	4,30	1,42	1,09	4,19	9,40	2,00	5,00
1	669. шкатулка (a casket)	98	0,16	3,63	351,00	4,09	2,21	1,15	4,45	5,30	3,00	8,00
2	670. шкаф (a cupboard)	83	1,08	2,51	--	4,48	1,32	1,04	3,45	48,40	1,00	4,00
1	671. шлагбаум (a lifting gate)	99	0,08	2,90	258,00	4,14	2,99	1,24	4,00	3,50	3,00	8,00
2	672. шланг (a hose)	94	0,43	3,08	--	3,71	2,21	1,11	4,56	9,20	1,00	5,00
1	673. шлем (a helmet)	94	0,46	3,16	437,00	2,88	2,52	1,55	2,86	13,20	1,00	4,00
1	674. шляпа (a hat)	99	0,08	1,78	301,00	4,12	1,73	1,22	4,58	34,20	2,00	5,00
2	675. шмель (a bumble-bee)	63	1,08	4,25	--	3,8	1,84	1,16	4,44	3,50	1,00	4,00
1	676. шов (a seam)	72	1,58	3,26	253,00	4,01	2,60	1,60	3,12	17,70	1,00	3,00
1	677. шоколад (a chocolate bar)	70	1,45	2,76	449,00	4,61	1,45	1,05	4,35	10,90	3,00	7,00
2	678. шорты (shorts)	99	0,08	2,62	--	4,42	1,71	1,06	4,32	5,50	2,00	5,00
1	679. шпага (a rapier)	82	0,88	2,50	209,00	3,06	2,59	1,16	4,50	5,60	2,00	5,00
1	680. шприц (a syringe)	99	0,08	2,32	116,00	4,02	2,06	1,12	4,68	7,80	1,00	5,00
2	681. штанга (barbells)	92	0,53	2,6	--	3,42	2,73	1,35	4,72	4,20	2,00	6,00
1	682. штора (a curtain)	47	1,83	2,44	439,00	4,61	1,88	1,06	4,08	12,40	2,00	5,00
1	683. шуба (a fur coat)	99	0,08	3,32	716,00	4,12	1,64	1,14	3,89	18,70	2,00	4,00
2	684. шуруп (a screw)	52	1,86	3,02	--	3,41	2,67	1,34	4,29	2,10	2,00	5,00
1	685. щека (a cheek)	94	0,48	2,47	275,00	4,84	1,32	1,25	3,79	71,30	2,00	4,00
1	686. щетка (1) (a brush)	99	0,08	3,21	383,00	4,23	1,70	1,17	3,88	9,90	2,00	5,00
1	687. щетка (2) (a tooth-brush)	96	0,24	2,95	151,00	4,98	1,52	1,30	3,26	9,90	2,00	5,00
1	688. щит (a shield)	86	0,87	2,39	342,00	2,98	2,32	1,19	4,18	21,90	1,00	3,00
1	689. юбка (a skirt)	96	0,24	2,81	486,00	4,65	1,47	1,24	3,76	26,30	2,00	5,00
1	690. юла (a humming top)	92	0,49	2,71	370,00	3,07	1,36	1,02	4,72	0,50	2,00	4,00
2	691. яблоко (an apple)	96	0,32	1,62	--	4,8	1,07	1,01	4,67	53,00	3,00	7,00
1	692. яйцо (an egg)	90	0,67	2,59	290,00	4,73	1,22	1,02	2,86	40,20	2,00	5,00
1	693. якорь (an anchor)	100	0,00	2,63	241,00	2,69	2,20	1,07	4,51	25,90	2,00	5,00
2	694. яма (a hole)	80	1,28	3,3	--	3,2	1,2	1,18	4	30,20	2,00	4,00
1	695. ящерица (a lizard)	98	0,16	3,38	118,00	3,67	1,92	1,12	4,59	3,60	4,00	8,00
1	696. ящик (a box)	84	1,10	2,85	409,00	3,43	1,71	1,12	3,28	75,40	2,00	5,00
